0	0	-8.7063e-316
0.1	0	-3.41786e-012
0.2	0	-3.41786e-012
0.3	0	-3.41786e-012
0.4	0	-3.41786e-012
0.5	0	-3.41786e-012
0.6	0	-3.41786e-012
0.7	0	-3.41786e-012
0.8	0	-3.41786e-012
0.9	0	-3.41786e-012
1	0	-3.41786e-012
1.1	0	-3.41786e-012
1.2	0	-3.41786e-012
1.3	0	-3.41786e-012
1.4	0	-3.41786e-012
1.5	0	-3.41786e-012
1.6	0	-3.41786e-012
1.7	0	-3.41786e-012
1.8	0	-3.41786e-012
1.9	0	-3.41786e-012
2	0	-3.41786e-012
2.1	0	-3.41786e-012
2.2	0	-3.41786e-012
2.3	0	-3.41786e-012
2.4	0	-3.41786e-012
2.5	0	-3.41786e-012
2.6	0	-3.41786e-012
2.7	0	-3.41786e-012
2.8	0	-3.41786e-012
2.9	0	-3.41786e-012
3	0	-3.41786e-012
3.1	0	-3.41786e-012
3.2	0	-3.41786e-012
3.3	0	-3.41786e-012
3.4	0	-3.41786e-012
3.5	0	-3.41786e-012
3.6	0	-3.41786e-012
3.7	0	-3.41786e-012
3.8	0	-3.41786e-012
3.9	0	-3.41786e-012
4	0	-3.41786e-012
4.1	0	-3.41786e-012
4.2	0	-3.41786e-012
4.3	0	-3.41786e-012
4.4	0	-3.41786e-012
4.5	0	-3.41786e-012
4.6	0	-3.41786e-012
4.7	0	-3.41786e-012
4.8	0	-3.41786e-012
4.9	0	-3.41786e-012
5	0	-3.41786e-012
5.1	0	-3.41786e-012
5.2	0	-3.41786e-012
5.3	0	-3.41786e-012
5.4	0	-3.41786e-012
5.5	0	-3.41786e-012
5.6	0	-3.41786e-012
5.7	0	-3.41786e-012
5.8	0	-3.41786e-012
5.9	0	-3.41786e-012
6	0	-3.41786e-012
6.1	0	-3.41786e-012
6.2	0	-3.41786e-012
6.3	0	-3.41786e-012
6.4	0	-3.41786e-012
6.5	0	-3.41786e-012
6.6	0	-3.41786e-012
6.7	0	-3.41786e-012
6.8	0	-3.41786e-012
6.9	0	-3.41786e-012
7	0	-3.41786e-012
7.1	0	-3.41786e-012
7.2	0	-3.41786e-012
7.3	0	-3.41786e-012
7.4	0	-3.41786e-012
7.5	0	-3.41786e-012
7.6	0	-3.41786e-012
7.7	0	-3.41786e-012
7.8	0	-3.41786e-012
7.9	0	-3.41786e-012
8	0	-3.41786e-012
8.1	0	-3.41786e-012
8.2	0	-3.41786e-012
8.3	0	-3.41786e-012
8.4	0	-3.41786e-012
8.5	0	-3.41786e-012
8.6	0	-3.41786e-012
8.7	0	-3.41786e-012
8.8	0	-3.41786e-012
8.9	0	-3.41786e-012
9	0	-3.41786e-012
9.1	0	-3.41786e-012
9.2	0	-3.41786e-012
9.3	0	-3.41786e-012
9.4	0	-3.41786e-012
9.5	0	-3.41786e-012
9.6	0	-3.41786e-012
9.7	0	-3.41786e-012
9.8	0	-3.41786e-012
9.9	0	-3.41786e-012
10	0	-3.41786e-012
0	0.1	-3.41786e-012
0.1	0.1	-0.000272821
0.2	0.1	-0.000544835
0.3	0.1	-0.000815241
0.4	0.1	-0.00108323
0.5	0.1	-0.00134802
0.6	0.1	-0.00160879
0.7	0.1	-0.00186477
0.8	0.1	-0.00211517
0.9	0.1	-0.00235921
1	0.1	-0.00259614
1.1	0.1	-0.00282518
1.2	0.1	-0.00304561
1.3	0.1	-0.0032567
1.4	0.1	-0.00345776
1.5	0.1	-0.00364809
1.6	0.1	-0.00382705
1.7	0.1	-0.003994
1.8	0.1	-0.00414835
1.9	0.1	-0.00428955
2	0.1	-0.00441707
2.1	0.1	-0.00453043
2.2	0.1	-0.0046292
2.3	0.1	-0.00471301
2.4	0.1	-0.00478151
2.5	0.1	-0.00483444
2.6	0.1	-0.00487158
