0	0	1.67497e-310
0.1	0	0
0.2	0	0
0.3	0	0
0.4	0	0
0.5	0	0
0.6	0	0
0.7	0	0
0.8	0	0
0.9	0	0
1	0	0
1.1	0	0
1.2	0	0
1.3	0	0
1.4	0	0
1.5	0	0
1.6	0	0
1.7	0	0
1.8	0	0
1.9	0	0
2	0	0
2.1	0	0
2.2	0	0
2.3	0	0
2.4	0	0
2.5	0	0
2.6	0	0
2.7	0	0
2.8	0	0
2.9	0	0
3	0	0
3.1	0	0
3.2	0	0
3.3	0	0
3.4	0	0
3.5	0	0
3.6	0	0
3.7	0	0
3.8	0	0
3.9	0	0
4	0	0
4.1	0	0
4.2	0	0
4.3	0	0
4.4	0	0
4.5	0	0
4.6	0	0
4.7	0	0
4.8	0	0
4.9	0	0
5	0	0
5.1	0	0
5.2	0	0
5.3	0	0
5.4	0	0
5.5	0	0
5.6	0	0
5.7	0	0
5.8	0	0
5.9	0	0
6	0	0
6.1	0	0
6.2	0	0
6.3	0	0
6.4	0	0
6.5	0	0
6.6	0	0
6.7	0	0
6.8	0	0
6.9	0	0
7	0	0
7.1	0	0
7.2	0	0
7.3	0	0
7.4	0	0
7.5	0	0
7.6	0	0
7.7	0	0
7.8	0	0
7.9	0	0
8	0	0
8.1	0	0
8.2	0	0
8.3	0	0
8.4	0	0
8.5	0	0
8.6	0	0
8.7	0	0
8.8	0	0
8.9	0	0
9	0	0
9.1	0	0
9.2	0	0
9.3	0	0
9.4	0	0
9.5	0	0
9.6	0	0
9.7	0	0
9.8	0	0
9.9	0	0
10	0	0
0	0.1	0
0.1	0.1	-0.000290691
0.2	0.1	-0.000580582
0.3	0.1	-0.000868871
0.4	0.1	-0.00115476
0.5	0.1	-0.00143746
0.6	0.1	-0.00171616
0.7	0.1	-0.00199009
0.8	0.1	-0.00225847
0.9	0.1	-0.00252052
1	0.1	-0.00277547
1.1	0.1	-0.00302258
1.2	0.1	-0.0032611
1.3	0.1	-0.00349032
1.4	0.1	-0.00370952
1.5	0.1	-0.00391803
1.6	0.1	-0.00411518
1.7	0.1	-0.00430035
1.8	0.1	-0.00447292
1.9	0.1	-0.00463235
2	0.1	-0.00477809
2.1	0.1	-0.00490966
2.2	0.1	-0.00502662
2.3	0.1	-0.00512856
2.4	0.1	-0.00521514
2.5	0.1	-0.00528608
2.6	0.1	-0.00534113
2.7	0.1	-0.00538011
2.8	0.1	-0.00540291
2.9	0.1	-0.00540947
3	0.1	-0.00539979
3.1	0.1	-0.00537395
3.2	0.1	-0.00533208
3.3	0.1	-0.00527437
3.4	0.1	-0.00520109
3.5	0.1	-0.00511255
3.6	0.1	-0.00500913
3.7	0.1	-0.00489129
3.8	0.1	-0.00475951
3.9	0.1	-0.00461434
4	0.1	-0.00445639
4.1	0.1	-0.00428631
4.2	0.1	-0.00410478
4.3	0.1	-0.00391255
4.4	0.1	-0.0037104
4.5	0.1	-0.00349912
4.6	0.1	-0.00327957
4.7	0.1	-0.0030526
4.8	0.1	-0.00281912
4.9	0.1	-0.00258004
5	0.1	-0.00233629
5.1	0.1	-0.00208882
5.2	0.1	-0.00183858
5.3	0.1	-0.00158654
5.4	0.1	-0.00133367
5.5	0.1	-0.00108095
5.6	0.1	-0.000829353
5.7	0.1	-0.00057984
5.8	0.1	-0.000333375
5.9	0.1	-9.09103e-005
6	0.1	0.000146616
6.1	0.1	0.000378283
6.2	0.1	0.00060319
6.3	0.1	0.000820458
6.4	0.1	0.00102924
6.5	0.1	0.00122871
6.6	0.1	0.00141808
6.7	0.1	0.0015966
6.8	0.1	0.00176358
6.9	0.1	0.00191835
7	0.1	0.00206029
7.1	0.1	0.00218885
7.2	0.1	0.00230353
7.3	0.1	0.00240388
7.4	0.1	0.00248953
7.5	0.1	0.00256017
7.6	0.1	0.00261555
7.7	0.1	0.00265549
7.8	0.1	0.00267991
7.9	0.1	0.00268877
8	0.1	0.00268213
8.1	0.1	0.00266011
8.2	0.1	0.00262292
8.3	0.1	0.00257083
8.4	0.1	0.00250419
8.5	0.1	0.00242344
8.6	0.1	0.00232908
8.7	0.1	0.00222166
8.8	0.1	0.00210183
8.9	0.1	0.00197028
9	0.1	0.00182776
9.1	0.1	0.00167509
9.2	0.1	0.00151314
9.3	0.1	0.0013428
9.4	0.1	0.00116504
9.5	0.1	0.000980852
9.6	0.1	0.000791248
9.7	0.1	0.000597282
9.8	0.1	0.000400025
9.9	0.1	0.000200565
10	0.1	0
0	0.2	0
0.1	0.2	-0.000582184
0.2	0.2	-0.00116276
0.3	0.2	-0.00174014
0.4	0.2	-0.00231272
0.5	0.2	-0.0028789
0.6	0.2	-0.0034371
0.7	0.2	-0.00398575
0.8	0.2	-0.00452327
0.9	0.2	-0.00504813
1	0.2	-0.00555879
1.1	0.2	-0.00605375
1.2	0.2	-0.00653152
1.3	0.2	-0.00699065
1.4	0.2	-0.00742974
1.5	0.2	-0.00784741
1.6	0.2	-0.00824235
1.7	0.2	-0.00861328
1.8	0.2	-0.008959
1.9	0.2	-0.00927838
2	0.2	-0.00957035
2.1	0.2	-0.00983394
2.2	0.2	-0.0100682
2.3	0.2	-0.0102725
2.4	0.2	-0.0104459
2.5	0.2	-0.010588
2.6	0.2	-0.0106983
2.7	0.2	-0.0107764
2.8	0.2	-0.0108221
2.9	0.2	-0.0108352
3	0.2	-0.0108158
3.1	0.2	-0.0107639
3.2	0.2	-0.01068
3.3	0.2	-0.0105643
3.4	0.2	-0.0104174
3.5	0.2	-0.01024
3.6	0.2	-0.0100327
3.7	0.2	-0.00979652
3.8	0.2	-0.0095324
3.9	0.2	-0.00924147
4	0.2	-0.00892492
4.1	0.2	-0.00858405
4.2	0.2	-0.00822027
4.3	0.2	-0.00783504
4.4	0.2	-0.00742992
4.5	0.2	-0.00700652
4.6	0.2	-0.00656655
4.7	0.2	-0.00611173
4.8	0.2	-0.00564385
4.9	0.2	-0.00516476
5	0.2	-0.00467631
5.1	0.2	-0.0041804
5.2	0.2	-0.00367895
5.3	0.2	-0.0031739
5.4	0.2	-0.0026672
5.5	0.2	-0.00216079
5.6	0.2	-0.00165662
5.7	0.2	-0.00115663
5.8	0.2	-0.00066275
5.9	0.2	-0.000176883
6	0.2	0.000299092
6.1	0.2	0.000763327
6.2	0.2	0.00121402
6.3	0.2	0.00164941
6.4	0.2	0.00206778
6.5	0.2	0.00246751
6.6	0.2	0.002847
6.7	0.2	0.00320476
6.8	0.2	0.00353938
6.9	0.2	0.00384952
7	0.2	0.00413396
7.1	0.2	0.00439159
7.2	0.2	0.00462138
7.3	0.2	0.00482247
7.4	0.2	0.00499408
7.5	0.2	0.0051356
7.6	0.2	0.00524652
7.7	0.2	0.00532652
7.8	0.2	0.00537537
7.9	0.2	0.00539305
8	0.2	0.00537964
8.1	0.2	0.00533539
8.2	0.2	0.00526073
8.3	0.2	0.00515619
8.4	0.2	0.0050225
8.5	0.2	0.00486051
8.6	0.2	0.00467121
8.7	0.2	0.00445574
8.8	0.2	0.00421538
8.9	0.2	0.00395152
9	0.2	0.00366567
9.1	0.2	0.00335947
9.2	0.2	0.00303465
9.3	0.2	0.00269303
9.4	0.2	0.00233652
9.5	0.2	0.00196712
9.6	0.2	0.00158686
9.7	0.2	0.00119786
9.8	0.2	0.000802253
9.9	0.2	0.000402234
10	0.2	0
0	0.3	0
0.1	0.3	-0.000875279
0.2	0.3	-0.00174815
0.3	0.3	-0.00261621
0.4	0.3	-0.00347707
0.5	0.3	-0.00432832
0.6	0.3	-0.00516759
0.7	0.3	-0.00599252
0.8	0.3	-0.00680074
0.9	0.3	-0.00758994
1	0.3	-0.00835782
1.1	0.3	-0.0091021
1.2	0.3	-0.00982056
1.3	0.3	-0.010511
1.4	0.3	-0.0111714
1.5	0.3	-0.0117995
1.6	0.3	-0.0123935
1.7	0.3	-0.0129514
1.8	0.3	-0.0134714
1.9	0.3	-0.0139518
2	0.3	-0.014391
2.1	0.3	-0.0147875
