0	0	0
0	3.2	0.382683
0	6.4	0.707107
0	9.6	0.92388
0	12.8	1
0	16	0.92388
0	19.2	0.707107
0	22.4	0.382683
0	25.6	-0
3.2	0	0.707107
3.2	3.2	0.604586
3.2	6.4	0.654908
3.2	9.6	0.716887
3.2	12.8	0.712792
3.2	16	0.600181
3.2	19.2	0.353132
3.2	22.4	-0.0590384
3.2	25.6	-0.707107
6.4	0	1
6.4	3.2	0.673644
6.4	6.4	0.591054
6.4	9.6	0.575967
6.4	12.8	0.5341
6.4	16	0.410921
6.4	19.2	0.164278
6.4	22.4	-0.264862
6.4	25.6	-1
9.6	0	0.707107
9.6	3.2	0.498938
9.6	6.4	0.459696
9.6	9.6	0.46183
9.6	12.8	0.436721
9.6	16	0.345124
9.6	19.2	0.15792
9.6	22.4	-0.164686
9.6	25.6	-0.707107
12.8	0	1.22461e-016
12.8	3.2	0.155304
12.8	6.4	0.286964
12.8	9.6	0.374937
12.8	12.8	0.405829
12.8	16	0.374937
12.8	19.2	0.286964
12.8	22.4	0.155304
12.8	25.6	-1.22461e-016
16	0	-0.707107
16	3.2	-0.164686
16	6.4	0.15792
16	9.6	0.345124
16	12.8	0.436721
16	16	0.461831
16	19.2	0.459697
16	22.4	0.498938
16	25.6	0.707107
19.2	0	-1
19.2	3.2	-0.264862
19.2	6.4	0.164278
19.2	9.6	0.410921
19.2	12.8	0.5341
19.2	16	0.575968
19.2	19.2	0.591054
19.2	22.4	0.673645
19.2	25.6	1
22.4	0	-0.707107
22.4	3.2	-0.0590384
22.4	6.4	0.353132
22.4	9.6	0.600181
22.4	12.8	0.712792
22.4	16	0.716887
22.4	19.2	0.654909
22.4	22.4	0.604586
22.4	25.6	0.707107
25.6	0	-2.44921e-016
25.6	3.2	0.382683
25.6	6.4	0.707107
25.6	9.6	0.92388
25.6	12.8	1
25.6	16	0.92388
25.6	19.2	0.707107
25.6	22.4	0.382683
25.6	25.6	2.44921e-016
