80	4.51299
81	4.51062
82	4.50986
83	4.50935
84	4.50896
85	4.50866
86	4.50842
87	4.50822
88	4.50806
89	4.50792
90	4.50781
91	4.50772
92	4.50764
93	4.50757
94	4.50751
95	4.50746
96	4.50742
97	4.50739
98	4.50736
99	4.50733
100	4.50731
101	4.50729
102	4.50727
103	4.50726
104	4.50724
105	4.50723
106	4.50722
107	4.50721
108	4.5072
109	4.5072
110	4.50719
111	4.50719
112	4.50718
113	4.50718
114	4.50717
115	4.50717
116	4.50717
117	4.50716
118	4.50716
119	4.50716
120	4.50715
121	4.50715
122	4.50715
123	4.50715
124	4.50715
125	4.50715
126	4.50714
127	4.50714
128	4.50714
129	4.50714
130	4.50714
131	4.50714
132	4.50714
133	4.50714
134	4.50713
135	4.50713
136	4.50713
137	4.50713
138	4.50713
139	4.50713
140	4.50713
141	4.50713
142	4.50713
143	4.50713
144	4.50713
145	4.50713
146	4.50713
147	4.50713
148	4.50712
149	4.50712
150	4.50712
151	4.50712
152	4.50712
153	4.50712
154	4.50712
155	4.50712
156	4.50712
157	4.50712
158	4.50712
159	4.50712
160	4.50712
161	4.50712
162	4.50712
163	4.50712
164	4.50712
165	4.50712
166	4.50712
167	4.50712
168	4.50712
169	4.50712
170	4.50712
171	4.50712
172	4.50712
173	4.50712
174	4.50712
175	4.50712
176	4.50712
177	4.50712
178	4.50712
179	4.50712
180	4.50711
181	4.50711
182	4.50711
183	4.50711
184	4.50711
185	4.50711
186	4.50711
187	4.50711
188	4.50711
189	4.50711
190	4.50711
191	4.50711
192	4.50711
193	4.50711
194	4.50711
195	4.50711
196	4.50711
197	4.50711
198	4.50711
199	4.50711
200	4.50711
201	4.50711
202	4.50711
203	4.50711
204	4.50711
205	4.50711
206	4.50711
207	4.50711
208	4.50711
209	4.50711
210	4.50711
211	4.50711
