0	0	0
0	1.6	0.19509
0	3.2	0.382683
0	4.8	0.55557
0	6.4	0.707107
0	8	0.83147
0	9.6	0.92388
0	11.2	0.980785
0	12.8	1
0	14.4	0.980785
0	16	0.92388
0	17.6	0.83147
0	19.2	0.707107
0	20.8	0.55557
0	22.4	0.382683
0	24	0.19509
0	25.6	-0
1.6	0	0.382683
1.6	1.6	0.422694
1.6	3.2	0.495857
1.6	4.8	0.583311
1.6	6.4	0.670721
1.6	8	0.747162
1.6	9.6	0.804383
1.6	11.2	0.836317
1.6	12.8	0.838726
1.6	14.4	0.808902
1.6	16	0.74538
1.6	17.6	0.647587
1.6	19.2	0.515416
1.6	20.8	0.348631
1.6	22.4	0.146076
1.6	24	-0.0954395
1.6	25.6	-0.382683
3.2	0	0.707107
3.2	1.6	0.617145
3.2	3.2	0.594739
3.2	4.8	0.611094
3.2	6.4	0.645305
3.2	8	0.682075
3.2	9.6	0.710173
3.2	11.2	0.721374
3.2	12.8	0.709682
3.2	14.4	0.670718
3.2	16	0.601148
3.2	17.6	0.498084
3.2	19.2	0.358338
3.2	20.8	0.177463
3.2	22.4	-0.051572
3.2	24	-0.340241
3.2	25.6	-0.707107
4.8	0	0.92388
4.8	1.6	0.74404
4.8	3.2	0.65486
4.8	4.8	0.62102
4.8	6.4	0.617328
4.8	8	0.625656
4.8	9.6	0.632859
4.8	11.2	0.629322
4.8	12.8	0.60791
4.8	14.4	0.563136
4.8	16	0.490412
4.8	17.6	0.385261
4.8	19.2	0.242387
4.8	20.8	0.0544533
4.8	22.4	-0.189586
4.8	24	-0.506845
4.8	25.6	-0.92388
6.4	0	1
6.4	1.6	0.780274
6.4	3.2	0.659641
6.4	4.8	0.600797
6.4	6.4	0.577328
6.4	8	0.570362
6.4	9.6	0.566284
6.4	11.2	0.555143
6.4	12.8	0.529497
6.4	14.4	0.483504
6.4	16	0.412099
6.4	17.6	0.31016
6.4	19.2	0.171495
6.4	20.8	-0.0124509
6.4	22.4	-0.254381
6.4	24	-0.573674
6.4	25.6	-1
8	0	0.92388
8	1.6	0.717414
8	3.2	0.602633
8	4.8	0.545197
8	6.4	0.520823
8	8	0.512179
8	9.6	0.50677
8	11.2	0.495466
8	12.8	0.471431
8	14.4	0.429279
8	16	0.364321
8	17.6	0.271782
8	19.2	0.145881
8	20.8	-0.0213709
8	22.4	-0.241815
8	24	-0.533471
8	25.6	-0.92388
9.6	0	0.707107
9.6	1.6	0.562871
9.6	3.2	0.488276
9.6	4.8	0.456533
9.6	6.4	0.448586
9.6	8	0.450758
9.6	9.6	0.453147
9.6	11.2	0.448516
9.6	12.8	0.431478
9.6	14.4	0.397859
9.6	16	0.344121
9.6	17.6	0.266765
9.6	19.2	0.161617
9.6	20.8	0.0229
9.6	22.4	-0.158037
9.6	24	-0.394516
9.6	25.6	-0.707107
11.2	0	0.382683
11.2	1.6	0.338685
11.2	3.2	0.331067
11.2	4.8	0.344072
11.2	6.4	0.366228
11.2	8	0.389116
11.2	9.6	0.406543
11.2	11.2	0.413971
11.2	12.8	0.408105
11.2	14.4	0.386555
11.2	16	0.347537
11.2	17.6	0.289538
11.2	19.2	0.21092
11.2	20.8	0.10939
11.2	22.4	-0.0187167
11.2	24	-0.17945
11.2	25.6	-0.382683
12.8	0	1.22461e-016
12.8	1.6	0.0781175
12.8	3.2	0.153233
12.8	4.8	0.222459
12.8	6.4	0.283136
12.8	8	0.332932
12.8	9.6	0.369934
12.8	11.2	0.392719
12.8	12.8	0.400412
12.8	14.4	0.392717
12.8	16	0.369931
12.8	17.6	0.332929
12.8	19.2	0.283132
12.8	20.8	0.222455
12.8	22.4	0.153229
12.8	24	0.0781156
12.8	25.6	-1.22461e-016
14.4	0	-0.382683
14.4	1.6	-0.179449
14.4	3.2	-0.0187141
14.4	4.8	0.109393
14.4	6.4	0.210922
14.4	8	0.28954
14.4	9.6	0.347538
14.4	11.2	0.386555
14.4	12.8	0.408104
14.4	14.4	0.413969
14.4	16	0.406539
14.4	17.6	0.389111
14.4	19.2	0.366223
14.4	20.8	0.344068
14.4	22.4	0.331063
14.4	24	0.338683
14.4	25.6	0.382683
16	0	-0.707107
16	1.6	-0.394515
16	3.2	-0.158035
16	4.8	0.0229022
16	6.4	0.161619
16	8	0.266766
16	9.6	0.344121
16	11.2	0.397858
16	12.8	0.431476
16	14.4	0.448513
16	16	0.453142
16	17.6	0.450752
16	19.2	0.448581
16	20.8	0.456528
16	22.4	0.488272
16	24	0.562869
16	25.6	0.707107
17.6	0	-0.92388
17.6	1.6	-0.53347
17.6	3.2	-0.241814
17.6	4.8	-0.0213696
17.6	6.4	0.145882
17.6	8	0.271782
17.6	9.6	0.36432
17.6	11.2	0.429277
17.6	12.8	0.471427
17.6	14.4	0.495461
17.6	16	0.506764
17.6	17.6	0.512173
17.6	19.2	0.520817
17.6	20.8	0.545192
17.6	22.4	0.602629
17.6	24	0.717412
17.6	25.6	0.92388
19.2	0	-1
19.2	1.6	-0.573674
19.2	3.2	-0.254381
19.2	4.8	-0.0124503
19.2	6.4	0.171495
19.2	8	0.310159
19.2	9.6	0.412098
19.2	11.2	0.483501
19.2	12.8	0.529493
19.2	14.4	0.555138
19.2	16	0.566279
19.2	17.6	0.570357
19.2	19.2	0.577322
19.2	20.8	0.600792
19.2	22.4	0.659638
19.2	24	0.780272
19.2	25.6	1
20.8	0	-0.92388
20.8	1.6	-0.506845
20.8	3.2	-0.189586
20.8	4.8	0.0544533
20.8	6.4	0.242386
20.8	8	0.38526
20.8	9.6	0.49041
20.8	11.2	0.563133
20.8	12.8	0.607906
20.8	14.4	0.629318
20.8	16	0.632854
20.8	17.6	0.625651
20.8	19.2	0.617323
20.8	20.8	0.621016
20.8	22.4	0.654857
20.8	24	0.744038
20.8	25.6	0.92388
22.4	0	-0.707107
22.4	1.6	-0.340241
22.4	3.2	-0.051572
22.4	4.8	0.177462
22.4	6.4	0.358337
22.4	8	0.498083
22.4	9.6	0.601147
22.4	11.2	0.670715
22.4	12.8	0.709679
22.4	14.4	0.72137
22.4	16	0.710169
22.4	17.6	0.682071
22.4	19.2	0.645301
22.4	20.8	0.611091
22.4	22.4	0.594737
22.4	24	0.617144
22.4	25.6	0.707107
24	0	-0.382683
24	1.6	-0.0954395
24	3.2	0.146076
24	4.8	0.348631
24	6.4	0.515415
24	8	0.647587
24	9.6	0.745378
24	11.2	0.808901
24	12.8	0.838724
24	14.4	0.836315
24	16	0.804381
24	17.6	0.74716
24	19.2	0.670719
24	20.8	0.583309
24	22.4	0.495856
24	24	0.422693
24	25.6	0.382683
25.6	0	-2.44921e-016
25.6	1.6	0.19509
25.6	3.2	0.382683
25.6	4.8	0.55557
25.6	6.4	0.707107
25.6	8	0.83147
25.6	9.6	0.92388
25.6	11.2	0.980785
25.6	12.8	1
25.6	14.4	0.980785
25.6	16	0.92388
25.6	17.6	0.83147
25.6	19.2	0.707107
25.6	20.8	0.55557
25.6	22.4	0.382683
25.6	24	0.19509
25.6	25.6	2.44921e-016
