0 0 2.5548e-008
0 1 0.0104182
0 2 0.0208417
0 3 0.0312706
0 4 0.0416993
0 5 0.0521144
0 6 0.0624941
0 7 0.0728095
0 8 0.0830237
0 9 0.0930933
0 10 0.10297
0 11 0.112603
0 12 0.121938
0 13 0.130921
0 14 0.139499
0 15 0.147623
0 16 0.155245
0 17 0.162326
0 18 0.168833
0 19 0.174737
0 20 0.180021
0 21 0.184673
0 22 0.188692
0 23 0.192081
0 24 0.194855
0 25 0.197034
0 26 0.198645
0 27 0.19972
0 28 0.200298
0 29 0.200419
0 30 0.200128
0 31 0.199473
0 32 0.198501
0 33 0.197261
0 34 0.195801
0 35 0.194168
0 36 0.192407
0 37 0.190563
0 38 0.188674
0 39 0.186779
0 40 0.184911
0 41 0.183103
0 42 0.181381
0 43 0.179769
0 44 0.178289
0 45 0.176955
0 46 0.175783
0 47 0.174783
0 48 0.17396
0 49 0.173319
0 50 0.172859
0 51 0.172577
0 52 0.172468
0 53 0.17252
0 54 0.17272
0 55 0.173052
0 56 0.173494
0 57 0.174021
0 58 0.174604
0 59 0.17521
0 60 0.175803
0 61 0.176339
0 62 0.176773
0 63 0.177055
0 64 0.177133
0 65 0.17695
0 66 0.176449
0 67 0.17557
0 68 0.174257
0 69 0.172452
0 70 0.170101
0 71 0.167156
0 72 0.163576
0 73 0.159325
0 74 0.154381
0 75 0.148729
0 76 0.142366
0 77 0.135304
0 78 0.127562
0 79 0.119175
0 80 0.110184
0 81 0.100643
0 82 0.0906083
0 83 0.0801429
0 84 0.0693119
0 85 0.0581799
0 86 0.0468082
0 87 0.0352547
0 88 0.0235719
0 89 0.011806
0 90 2.5548e-008

1 0 3.98674e-008
1 1 0.0104062
1 2 0.0208198
1 3 0.0312396
1 4 0.0416635
1 5 0.0520798
1 6 0.0624645
1 7 0.0727916
1 8 0.0830256
1 9 0.093121
1 10 0.103029
1 11 0.112702
1 12 0.122083
1 13 0.131117
1 14 0.139753
1 15 0.147939
1 16 0.155628
1 17 0.162779
1 18 0.169357
1 19 0.175336
1 20 0.180695
1 21 0.185421
1 22 0.189513
1 23 0.192975
1 24 0.19582
1 25 0.198067
1 26 0.199742
1 27 0.200879
1 28 0.201514
1 29 0.201688
1 30 0.201447
1 31 0.200837
1 32 0.199907
1 33 0.198704
1 34 0.197278
1 35 0.195675
1 36 0.193941
1 37 0.192119
1 38 0.190251
1 39 0.188374
1 40 0.186523
1 41 0.184728
