0 0 2.5548e-008
0 1 0.0234416
0 2 0.0465572
0 3 0.0690455
0 4 0.0906307
0 5 0.11106
0 6 0.130104
0 7 0.147559
0 8 0.163253
0 9 0.177041
0 10 0.188814
0 11 0.1985
0 12 0.206062
0 13 0.211499
0 14 0.214851
0 15 0.216187
0 16 0.215609
0 17 0.213249
0 18 0.20926
0 19 0.203814
0 20 0.197095
0 21 0.189296
0 22 0.180614
0 23 0.171243
0 24 0.16137
0 25 0.151176
0 26 0.140825
0 27 0.130469
0 28 0.120242
0 29 0.11026
0 30 0.10062
0 31 0.0914021
0 32 0.0826686
0 33 0.0744645
0 34 0.0668204
0 35 0.0597521
0 36 0.0532643
0 37 0.0473521
0 38 0.0420014
0 39 0.0371923
0 40 0.0329003
0 41 0.0290977
0 42 0.0257552
0 43 0.0228435
0 44 0.0203339
0 45 0.0181996
0 46 0.0164169
0 47 0.0149654
0 48 0.0138287
0 49 0.0129953
0 50 0.0124585
0 51 0.0122172
0 52 0.0122759
0 53 0.0126444
0 54 0.0133383
0 55 0.0143789
0 56 0.0157916
0 57 0.0176066
0 58 0.019857
0 59 0.0225776
0 60 0.0258032
0 61 0.0295656
0 62 0.0338919
0 63 0.0388014
0 64 0.0443012
0 65 0.050383
0 66 0.0570201
0 67 0.0641635
0 68 0.0717386
0 69 0.0796421
0 70 0.0877416
0 71 0.0958764
0 72 0.103855
0 73 0.111461
0 74 0.118457
0 75 0.124587
0 76 0.129594
0 77 0.133217
0 78 0.135208
0 79 0.135344
0 80 0.13343
0 81 0.129319
0 82 0.122917
0 83 0.114188
0 84 0.103164
0 85 0.0899535
0 86 0.0747335
0 87 0.0577609
0 88 0.0393666
0 89 0.0199543
0 90 2.5548e-008

1 0 3.98674e-008
1 1 0.0236042
1 2 0.0468865
1 3 0.0695414
1 4 0.0912995
1 5 0.11191
1 6 0.131136
1 7 0.148779
1 8 0.164664
1 9 0.178642
1 10 0.190599
1 11 0.200465
1 12 0.208196
1 13 0.213789
1 14 0.217282
1 15 0.21874
1 16 0.218264
1 17 0.215985
1 18 0.212054
1 19 0.206642
1 20 0.199934
1 21 0.192126
1 22 0.183413
1 23 0.173989
1 24 0.16405
1 25 0.153771
1 26 0.143321
1 27 0.132857
1 28 0.122514
1 29 0.112407
1 30 0.102639
1 31 0.0932919
1 32 0.0844281
1 33 0.0760952
1 34 0.0683252
1 35 0.0611353
1 36 0.0545312
1 37 0.048509
1 38 0.0430552
1 39 0.0381505
1 40 0.0337709
1 41 0.0298885
1 42 0.0264753
1 43 0.0235013
1 44 0.0209378
1 45 0.0187583
1 46 0.0169392
1 47 0.0154601
1 48 0.0143048
1 49 0.0134623
1 50 0.0129261
1 51 0.0126953
1 52 0.0127752
1 53 0.0131761
1 54 0.0139143
1 55 0.0150117
1 56 0.0164948
1 57 0.0183939
1 58 0.0207427
1 59 0.0235768
1 60 0.0269302
1 61 0.0308353
1 62 0.0353185
1 63 0.0403967
1 64 0.0460761
1 65 0.0523461
1 66 0.0591767
1 67 0.0665149
1 68 0.0742824
1 69 0.0823707
1 70 0.0906419
1 71 0.0989325
1 72 0.107043
1 73 0.114753
1 74 0.121822
1 75 0.127988
1 76 0.132993
1 77 0.136573
1 78 0.13848
