5.69736e-005 0.999992 0.451094
0.000113947 0.999992 0.45219
0.000170921 0.999992 0.453286
0.000227894 0.999992 0.454383
0.000284868 0.999992 0.455479
0.000341841 0.999992 0.456575
0.000398815 0.999992 0.457672
0.000455789 0.999992 0.458768
0.000512762 0.999992 0.459865
0.000569736 0.999992 0.460961
0.000626709 0.999992 0.462058
0.000683683 0.999992 0.463154
0.000740656 0.999992 0.464251
0.00079763 0.999992 0.465347
0.000854603 0.999992 0.466444
0.000911577 0.999992 0.46754
0.000968551 0.999992 0.468637
0.00102552 0.999992 0.469734
0.0010825 0.999992 0.47083
0.00113947 0.999992 0.471927
0.00119644 0.999992 0.473023
0.00125342 0.999992 0.47412
0.00131039 0.999992 0.475217
0.00136737 0.999992 0.476313
0.00142434 0.999992 0.47741
0.00148131 0.999992 0.478506
0.00153829 0.999992 0.479603
0.00159526 0.999992 0.4807
0.00165223 0.999992 0.481796
0.00170921 0.999992 0.482893
0.00176618 0.999992 0.483989
0.00182315 0.999992 0.485086
0.00188013 0.999992 0.486182
0.0019371 0.999992 0.487279
0.00199407 0.999992 0.488375
0.00205105 0.999992 0.489472
0.00210802 0.999992 0.490568
0.002165 0.999992 0.491665
0.00222197 0.999992 0.492761
0.00227894 0.999992 0.493858
0.00233592 0.999992 0.494954
0.00239289 0.999992 0.49605
0.00244986 0.999992 0.497147
0.00250684 0.999992 0.498243
0.00256381 0.999992 0.49934
0.00262078 0.999992 0.500436
0.00267776 0.999992 0.501532
0.00273473 0.999992 0.502629
0.0027917 0.999992 0.503725
0.00284868 0.999992 0.504821
0.00290565 0.999992 0.505918
0.00296263 0.999992 0.507014
0.0030196 0.999992 0.508111
0.00307657 0.999992 0.509207
0.00313355 0.999992 0.510303
0.00319052 0.999992 0.5114
0.00324749 0.999992 0.512496
0.00330447 0.999992 0.513593
0.00336144 0.999992 0.514689
0.00341841 0.999992 0.515786
0.00347539 0.999992 0.516882
0.00353236 0.999992 0.517979
0.00358933 0.999992 0.519075
0.00364631 0.999992 0.520172
0.00370328 0.999992 0.521268
0.00376026 0.999992 0.522365
0.00381723 0.999992 0.523461
0.0038742 0.999992 0.524558
0.00393118 0.999992 0.525654
0.00398815 0.999992 0.526751
0.00404512 0.999992 0.527847
0.0041021 0.999992 0.528944
0.00415907 0.999992 0.53004
0.00421604 0.999992 0.531137
0.00427302 0.999992 0.532233
0.00432999 0.999992 0.53333
0.00438696 0.999992 0.534426
0.00444394 0.999992 0.535523
0.00450091 0.999992 0.536619
0.00455789 0.999992 0.537716
0.00461486 0.999992 0.538813
0.00467183 0.999992 0.539909
0.00472881 0.999992 0.541006
0.00478578 0.999992 0.542102
0.00484275 0.999992 0.543199
0.00489973 0.999992 0.544295
0.0049567 0.999992 0.545392
0.00501367 0.999992 0.546488
0.00507065 0.999992 0.547585
0.00512762 0.999992 0.548681
0.00518459 0.999992 0.549778
0.00524157 0.999992 0.550874
0.00529854 0.999992 0.551971
0.00535552 0.999992 0.553067
0.00541249 0.999992 0.554164
0.00546946 0.999992 0.55526
0.00552644 0.999992 0.556356
0.00558341 0.999992 0.557453
0.00564038 0.999992 0.558549
0.00569736 0.999992 0.559646
0.00575433 0.999992 0.560742
0.0058113 0.999992 0.561839
0.00586828 0.999992 0.562935
0.00592525 0.999992 0.564031
0.00598222 0.999992 0.565128
0.0060392 0.999992 0.566224
0.00609617 0.999992 0.567321
0.00615314 0.999992 0.568417
0.00621012 0.999992 0.569514
0.00626709 0.999992 0.57061
0.00632407 0.999992 0.571707
0.00638104 0.999992 0.572803
0.00643801 0.999992 0.573899
0.00649499 0.999992 0.574996
0.00655196 0.999992 0.576092
0.00660893 0.999992 0.577189
0.00666591 0.999992 0.578285
0.00672288 0.999992 0.579382
0.00677985 0.999992 0.580478
0.00683683 0.999992 0.581575
0.0068938 0.999992 0.582671
0.00695077 0.999992 0.583768
0.00700775 0.999992 0.584864
0.00706472 0.999992 0.585961
0.0071217 0.999992 0.587057
0.00717867 0.999992 0.588154
0.00723564 0.999992 0.58925
0.00729262 0.999992 0.590347
0.00734959 0.999992 0.591443
0.00740656 0.999992 0.59254
0.00746354 0.999992 0.593636
0.00752051 0.999992 0.594733
0.00757748 0.999992 0.595829
0.00763446 0.999992 0.596926
0.00769143 0.999992 0.598023
0.0077484 0.999992 0.599119
0.00780538 0.999992 0.600216
0.00786235 0.999992 0.601312
0.00791933 0.999992 0.602409
0.0079763 0.999992 0.603505
0.00803327 0.999992 0.604602
0.00809025 0.999992 0.605698
0.00814722 0.999992 0.606795
0.00820419 0.999992 0.607891
0.00826117 0.999992 0.608988
0.00831814 0.999992 0.610084
0.00837511 0.999992 0.611181
0.00843209 0.999992 0.612277
0.00848906 0.999992 0.613374
0.00854603 0.999992 0.61447
0.00860301 0.999992 0.615566
0.00865998 0.999992 0.616663
0.00871696 0.999992 0.617759
0.00877393 0.999992 0.618856
0.0088309 0.999992 0.619952
0.00888788 0.999992 0.621049
0.00894485 0.999992 0.622145
0.00900182 0.999992 0.623242
0.0090588 0.999992 0.624338
0.00911577 0.999992 0.625435
0.00917274 0.999992 0.626531
0.00922972 0.999992 0.627628
0.00928669 0.999992 0.628724
0.00934366 0.999992 0.62982
0.00940064 0.999992 0.630917
0.00945761 0.999992 0.632013
0.00951459 0.999992 0.63311
0.00957156 0.999992 0.634206
0.00962853 0.999992 0.635303
0.00968551 0.999992 0.636399
0.00974248 0.999992 0.637496
0.00979945 0.999992 0.638592
0.00985643 0.999992 0.639689
0.0099134 0.999992 0.640785
0.00997037 0.999992 0.641882
0.0100273 0.999992 0.642978
0.0100843 0.999992 0.644075
0.0101413 0.999992 0.645171
0.0101983 0.999992 0.646268
0.0102552 0.999992 0.647364
0.0103122 0.999992 0.648461
0.0103692 0.999992 0.649557
0.0104262 0.999992 0.650654
0.0104831 0.999992 0.65175
0.0105401 0.999992 0.652847
0.0105971 0.999992 0.653943
0.0106541 0.999992 0.65504
0.010711 0.999992 0.656136
0.010768 0.999992 0.657233
0.010825 0.999992 0.658329
0.010882 0.999992 0.659426
0.0109389 0.999992 0.660522
0.0109959 0.999992 0.661619
0.0110529 0.999992 0.662716
0.0111098 0.999992 0.663812
0.0111668 0.999992 0.664909
0.0112238 0.999992 0.666005
0.0112808 0.999992 0.667102
0.0113377 0.999992 0.668198
0.0113947 0.999992 0.669295
0.0114517 0.999992 0.670391
0.0115087 0.999992 0.671488
0.0115656 0.999992 0.672584
0.0116226 0.999992 0.673681
0.0116796 0.999992 0.674777
0.0117366 0.999992 0.675874
0.0117935 0.999992 0.67697
0.0118505 0.999992 0.678066
0.0119075 0.999992 0.679163
0.0119644 0.999992 0.680259
0.0120214 0.999992 0.681356
0.0120784 0.999992 0.682452
0.0121354 0.999992 0.683549
0.0121923 0.999992 0.684645
0.0122493 0.999992 0.685742
0.0123063 0.999992 0.686838
0.0123633 0.999992 0.687935
0.0124202 0.999992 0.689031
0.0124772 0.999992 0.690128
0.0125342 0.999992 0.691224
0.0125912 0.999992 0.692321
0.0126481 0.999992 0.693417
0.0127051 0.999992 0.694514
0.0127621 0.999992 0.69561
0.0128191 0.999992 0.696707
0.012876 0.999992 0.697803
0.012933 0.999992 0.6989
0.01299 0.999992 0.699996
0.0130469 0.999992 0.701093
0.0131039 0.999992 0.702189
0.0131609 0.999992 0.703286
0.0132179 0.999992 0.704382
0.0132748 0.999992 0.705479
0.0133318 0.999992 0.706575
0.0133888 0.999992 0.707672
0.0134458 0.999992 0.708768
0.0135027 0.999992 0.709865
0.0135597 0.999992 0.710961
0.0136167 0.999992 0.712058
0.0136737 0.999992 0.713154
0.0137306 0.999992 0.714251
0.0137876 0.999992 0.715347
0.0138446 0.999992 0.716444
0.0139015 0.999992 0.71754
0.0139585 0.999992 0.718637
0.0140155 0.999992 0.719734
0.0140725 0.999992 0.72083
0.0141294 0.999992 0.721927
0.0141864 0.999992 0.723023
0.0142434 0.999992 0.72412
0.0143004 0.999992 0.725216
0.0143573 0.999992 0.726313
0.0144143 0.999992 0.727409
0.0144713 0.999992 0.728506
0.0145283 0.999992 0.729602
0.0145852 0.999992 0.730699
0.0146422 0.999992 0.731795
0.0146992 0.999992 0.732892
0.0147562 0.999992 0.733988
0.0148131 0.999992 0.735085
0.0148701 0.999992 0.736181
0.0149271 0.999992 0.737278
0.014984 0.999992 0.738374
0.015041 0.999992 0.739471
0.015098 0.999992 0.740567
0.015155 0.999992 0.741664
0.0152119 0.999992 0.74276
